BTC-USD,ETH-USD,BNB-USD,XRP-USD,ADA-USD
56631.078125,2952.05615234375,622.1010131835938,1.5626410245895386,1.3268120288848877
57200.29296875,3431.086181640625,675.68408203125,1.555994987487793,1.362030029296875
53333.5390625,3253.62939453125,611.2003173828125,1.3923759460449219,1.274111032485962
57424.0078125,3522.783203125,651.6627197265625,1.6145119667053223,1.4755289554595947
56396.515625,3490.88037109375,633.2803955078125,1.6005810499191284,1.650123953819275
57356.40234375,3484.72900390625,624.5632934570312,1.5817550420761108,1.65345299243927
58803.77734375,3902.647705078125,646.100830078125,1.5625979900360107,1.619554042816162
58232.31640625,3928.8447265625,662.2285766601562,1.5352929830551147,1.7705620527267456
55859.796875,3952.2939453125,631.3519897460938,1.3890060186386108,1.6446959972381592
56704.57421875,4168.701171875,672.3339233398438,1.4776819944381714,1.7640769481658936
49150.53515625,3785.8486328125,588.1851806640625,1.247864007949829,1.5527750253677368
49716.19140625,3715.1484375,571.4345092773438,1.3589099645614624,1.9336680173873901
49880.53515625,4079.057373046875,603.1282958984375,1.4029170274734497,2.004796028137207
46760.1875,3638.1220703125,563.0416870117188,1.4858800172805786,2.1740269660949707
46456.05859375,3587.506103515625,562.829833984375,1.452605962753296,2.309113025665283
43537.51171875,3282.397705078125,511.9643859863281,1.4962999820709229,2.032226085662842
42909.40234375,3380.070068359375,508.0223083496094,1.5907340049743652,2.003662109375
37002.44140625,2460.67919921875,339.0254821777344,1.0703129768371582,1.4825210571289062
40782.73828125,2784.294189453125,393.6127624511719,1.1855369806289673,1.8104690313339233
37304.69140625,2430.621337890625,326.29632568359375,1.0069760084152222,1.5522769689559937
37536.6328125,2295.70556640625,299.50408935546875,0.9063169956207275,1.463621973991394
34770.58203125,2109.579833984375,262.9456787109375,0.7970150113105774,1.325435996055603
38705.98046875,2643.591064453125,345.30963134765625,0.9928349852561951,1.5494849681854248
38402.22265625,2706.62890625,344.1139831542969,0.976186990737915,1.5553690195083618
39294.19921875,2888.69873046875,379.85430908203125,1.0337250232696533,1.7827019691467285
38436.96875,2736.488525390625,367.6557922363281,0.9702349901199341,1.6459599733352661
35697.60546875,2419.90625,329.8799133300781,0.9001479744911194,1.5119869709014893
34616.06640625,2279.51416015625,305.0521545410156,0.8317880034446716,1.4062319993972778
35678.12890625,2390.305419921875,325.7840270996094,0.9066089987754822,1.577278971672058
37332.85546875,2714.9453125,354.329345703125,1.0465840101242065,1.742777943611145
36684.92578125,2633.518310546875,362.7946472167969,1.0110009908676147,1.7347530126571655
37575.1796875,2706.125,401.2623291015625,1.024399995803833,1.7528239488601685
39208.765625,2855.12646484375,427.80792236328125,1.045320987701416,1.8404710292816162
36894.40625,2688.195068359375,391.39532470703125,0.970196008682251,1.710908055305481
35551.95703125,2630.576904296875,390.4318542480469,0.9232860207557678,1.6590089797973633
35862.37890625,2715.0927734375,393.8202209472656,0.945285975933075,1.6782480478286743
33560.70703125,2590.26318359375,357.3102111816406,0.8611549735069275,1.5641059875488281
33472.6328125,2517.438720703125,354.0013732910156,0.8757879734039307,1.5880299806594849
37345.12109375,2608.26708984375,375.73468017578125,0.9200339913368225,1.6248259544372559
36702.59765625,2471.5185546875,352.1831970214844,0.8691819906234741,1.5318570137023926
37334.3984375,2353.768798828125,345.9336853027344,0.8484500050544739,1.436378002166748
35552.515625,2372.484375,343.74102783203125,0.8326830267906189,1.4802199602127075
39097.859375,2508.3916015625,366.6489562988281,0.8831599950790405,1.5583590269088745
40218.4765625,2537.89111328125,368.7927551269531,0.8928970098495483,1.5751099586486816
40406.26953125,2610.936767578125,373.566162109375,0.8898000121116638,1.597756028175354
38347.0625,2367.66357421875,347.033447265625,0.8319079875946045,1.4825730323791504
38053.50390625,2372.001953125,352.738525390625,0.8414379954338074,1.482193946838379
35787.24609375,2231.733154296875,336.8096923828125,0.797648012638092,1.415395975112915
35615.87109375,2178.4990234375,335.71282958984375,0.7616729736328125,1.390570044517517
35698.296875,2246.364501953125,340.06719970703125,0.7763770222663879,1.4291880130767822
31676.693359375,1888.447509765625,270.98443603515625,0.6103879809379578,1.1774799823760986
32505.66015625,1874.9500732421875,261.8180847167969,0.5450670123100281,1.1532540321350098
33723.02734375,1989.736328125,294.49029541015625,0.6265349984169006,1.2528959512710571
34662.4375,1988.456298828125,308.39703369140625,0.671999990940094,1.3560869693756104
31637.779296875,1813.21728515625,281.62091064453125,0.6133229732513428,1.256477952003479
32186.27734375,1829.2392578125,279.43804931640625,0.615435004234314,1.250440001487732
34649.64453125,1978.8946533203125,290.5670166015625,0.6469230055809021,1.3352019786834717
34434.3359375,2079.657470703125,289.53411865234375,0.643746018409729,1.3247519731521606
35867.77734375,2160.768310546875,300.2115478515625,0.7017250061035156,1.3684370517730713
35040.8359375,2274.547607421875,303.2958679199219,0.7063739895820618,1.383471965789795
33572.1171875,2113.60546875,288.2184143066406,0.6611800193786621,1.3356109857559204
33897.046875,2150.040283203125,287.423095703125,0.6567630171775818,1.3943970203399658
34668.546875,2226.1142578125,298.23712158203125,0.6728879809379578,1.4068360328674316
35287.78125,2321.72412109375,307.7320861816406,0.6949449777603149,1.458184003829956
33746.00390625,2198.58251953125,302.37799072265625,0.6542999744415283,1.4048980474472046
34235.1953125,2324.679443359375,320.934814453125,0.6654019951820374,1.4180530309677124
33855.328125,2315.161865234375,327.5224609375,0.6515750288963318,1.4031180143356323
32877.37109375,2120.0263671875,310.4271240234375,0.623058021068573,1.3301459550857544
33798.01171875,2146.6923828125,316.4845275878906,0.6368039846420288,1.3494739532470703
33520.51953125,2111.403564453125,316.14013671875,0.6254630088806152,1.3360849618911743
34240.1875,2139.664794921875,322.0316467285156,0.6359350085258484,1.3481450080871582
33155.84765625,2036.7210693359375,316.32818603515625,0.6301779747009277,1.3150990009307861
32702.025390625,1940.083984375,308.8111572265625,0.6195229887962341,1.2650829553604126
32822.34765625,1994.331298828125,309.4063720703125,0.6203240156173706,1.2622580528259277
31780.73046875,1911.1756591796875,315.2440185546875,0.5969409942626953,1.2231919765472412
31421.5390625,1880.3829345703125,302.985595703125,0.5907739996910095,1.1737149953842163
31533.068359375,1898.8251953125,300.4979248046875,0.582427978515625,1.172302007675171
31796.810546875,1895.5521240234375,302.4804992675781,0.5879219770431519,1.183698058128357
30817.83203125,1817.296630859375,280.01861572265625,0.5575559735298157,1.121116042137146
29807.34765625,1787.5107421875,264.7823791503906,0.5293359756469727,1.0562909841537476
32110.693359375,1990.9708251953125,292.5313720703125,0.569998025894165,1.168097972869873
32313.10546875,2025.2027587890625,293.6411437988281,0.5922060012817383,1.1861610412597656
33581.55078125,2124.776611328125,299.2829895019531,0.6092240214347839,1.206307053565979
34292.4453125,2189.21875,302.0718688964844,0.6098269820213318,1.2334970235824585
35350.1875,2191.373779296875,302.4361572265625,0.6063569784164429,1.2285009622573853
37337.53515625,2233.36669921875,304.4782409667969,0.6256179809570312,1.2584929466247559
39406.94140625,2298.33349609375,313.60260009765625,0.6446040272712708,1.2784459590911865
39995.90625,2296.54541015625,313.42864990234375,0.7254449725151062,1.2835040092468262
40008.421875,2380.956787109375,316.74945068359375,0.7480170130729675,1.2840839624404907
42235.546875,2466.96142578125,322.90936279296875,0.7521190047264099,1.3089519739151
41626.1953125,2536.2099609375,333.5495910644531,0.7477859854698181,1.3223450183868408
39974.89453125,2561.85205078125,333.4840087890625,0.7259219884872437,1.3177299499511719
39201.9453125,2610.1533203125,331.1031188964844,0.7392200231552124,1.3100680112838745
38152.98046875,2502.349609375,322.74774169921875,0.7127289772033691,1.3650259971618652
39747.50390625,2724.619873046875,334.9187927246094,0.7304880023002625,1.3765640258789062
40869.5546875,2827.328857421875,337.8738708496094,0.7331510186195374,1.386144995689392
42816.5,2890.941650390625,342.1369934082031,0.7465130090713501,1.401785969734192
44555.80078125,3157.23876953125,355.7413635253906,0.8162810206413269,1.4706770181655884
43798.1171875,3013.732666015625,342.06475830078125,0.7787389755249023,1.4278299808502197
46365.40234375,3167.856201171875,354.9668273925781,0.8185529708862305,1.4776400327682495
45585.03125,3141.691162109375,371.9543762207031,0.8512470126152039,1.6725660562515259
45593.63671875,3164.2451171875,391.7570495605469,1.0125240087509155,1.7980380058288574
44428.2890625,3043.414306640625,385.8189697265625,0.9645490050315857,1.8238780498504639
47793.3203125,3322.211669921875,410.94488525390625,1.089959979057312,2.1360790729522705
47096.9453125,3265.443359375,409.03448486328125,1.280411958694458,2.1916871070861816
47047.00390625,3310.504150390625,414.59503173828125,1.288159966468811,2.1691529750823975
46004.484375,3156.509521484375,417.4708557128906,1.1909929513931274,2.0794169902801514
44695.359375,3014.845947265625,401.9089050292969,1.0981990098953247,1.9266010522842407
44801.1875,3020.08984375,398.25146484375,1.14609694480896,2.108560085296631
46717.578125,3182.7021484375,430.9888610839844,1.232841968536377,2.4281399250030518
49339.17578125,3286.935302734375,454.9363098144531,1.2632219791412354,2.4577019214630127
48905.4921875,3226.083984375,448.9202575683594,1.2164729833602905,2.4354350566864014
49321.65234375,3242.115478515625,449.0534973144531,1.2277220487594604,2.7137250900268555
49546.1484375,3319.25732421875,499.8905944824219,1.2472699880599976,2.917386054992676
47706.1171875,3172.456298828125,471.595458984375,1.1373519897460938,2.7210910320281982
48960.7890625,3224.915283203125,502.7862548828125,1.1725289821624756,2.7381319999694824
46942.21875,3100.325439453125,479.006103515625,1.0752660036087036,2.5355279445648193
49058.66796875,3270.600830078125,494.4986877441406,1.1884729862213135,2.944196939468384
48902.40234375,3244.4033203125,486.1969299316406,1.1455049514770508,2.847490072250366
48829.83203125,3227.002685546875,480.28302001953125,1.1408319473266602,2.8559861183166504
47054.984375,3224.374267578125,459.4907531738281,1.1014349460601807,2.7331600189208984
47166.6875,3433.732666015625,464.4187316894531,1.1875929832458496,2.772475004196167
48847.02734375,3834.828125,490.0687255859375,1.234889030456543,2.870767116546631
49327.72265625,3790.989990234375,483.9210510253906,1.256324052810669,2.963438034057617
50025.375,3940.61474609375,488.6047058105469,1.2914350032806396,2.9682390689849854
49944.625,3887.828369140625,498.07843017578125,1.2557790279388428,2.8328070640563965
51753.41015625,3952.133544921875,504.619873046875,1.3054980039596558,2.9108240604400635
52633.53515625,3928.37939453125,495.9250183105469,1.3894129991531372,2.831897020339966
46811.12890625,3426.394287109375,417.5087890625,1.1250989437103271,2.502490997314453
46091.390625,3497.315185546875,415.1131591796875,1.1007200479507446,2.4749889373779297
46391.421875,3427.340087890625,421.27001953125,1.0894010066986084,2.5176661014556885
44883.91015625,3211.505859375,401.6217956542969,1.0572669506072998,2.385910987854004
45201.45703125,3270.278076171875,405.5273742675781,1.0799059867858887,2.6339499950408936
46063.26953125,3410.134521484375,416.6832275390625,1.119636058807373,2.5817270278930664
44963.07421875,3285.51171875,399.0634460449219,1.0646779537200928,2.400662899017334
47092.4921875,3429.169677734375,414.2362365722656,1.0965739488601685,2.3956379890441895
48176.34765625,3615.28271484375,431.42303466796875,1.121353030204773,2.5016350746154785
47783.359375,3571.294921875,424.64923095703125,1.0914980173110962,2.420969009399414
47267.51953125,3398.538818359375,406.6328125,1.0655980110168457,2.346419095993042
48278.36328125,3432.018310546875,410.8092956542969,1.0756679773330688,2.3699779510498047
47260.21875,3329.447998046875,408.4716491699219,1.0484280586242676,2.282299041748047
42843.80078125,2958.993408203125,361.9659118652344,0.9171519875526428,2.0639889240264893
40693.67578125,2764.43115234375,344.53460693359375,0.8763290047645569,1.9870280027389526
43574.5078125,3077.867919921875,379.4403381347656,1.0040760040283203,2.2661819458007812
44895.09765625,3155.523681640625,383.8204040527344,1.0020400285720825,2.3309409618377686
42839.75,2931.669189453125,355.3162841796875,0.9459239840507507,2.281269073486328
42716.59375,2925.565673828125,349.8800964355469,0.9413419961929321,2.3015410900115967
43208.5390625,3062.265380859375,344.1817626953125,0.944720983505249,2.2084949016571045
42235.73046875,2934.138916015625,336.19122314453125,0.9236850142478943,2.1359050273895264
41034.54296875,2807.296630859375,333.0325927734375,0.893688976764679,2.0391390323638916
41564.36328125,2853.143310546875,367.9895935058594,0.9283490180969238,2.065687894821167
43790.89453125,3001.678955078125,387.0573425292969,0.9526360034942627,2.1144518852233887
48116.94140625,3307.51611328125,421.6431884765625,1.0426239967346191,2.258126974105835
47711.48828125,3391.6943359375,428.09832763671875,1.0386749505996704,2.2514588832855225
48199.953125,3418.358642578125,430.5088195800781,1.0551700592041016,2.252872943878174
49112.90234375,3380.089111328125,425.7489013671875,1.043004035949707,2.189234972000122
51514.8125,3518.5185546875,442.7061462402344,1.0855029821395874,2.233124017715454
55361.44921875,3580.56201171875,435.4013671875,1.0776560306549072,2.2121551036834717
53805.984375,3587.974853515625,438.7617492675781,1.0680259466171265,2.2769949436187744
53967.84765625,3563.75927734375,419.10205078125,1.0628910064697266,2.237175941467285
54968.22265625,3575.716796875,421.5494689941406,1.1599260568618774,2.2666149139404297
54771.578125,3425.852783203125,405.0693054199219,1.1384530067443848,2.197213888168335
57484.7890625,3545.35400390625,413.4562072753906,1.137887954711914,2.173388957977295
56041.05859375,3492.5732421875,443.8675231933594,1.1018589735031128,2.119189977645874
57401.09765625,3606.20166015625,470.74969482421875,1.128391981124878,2.1890530586242676
57321.5234375,3786.01416015625,472.02239990234375,1.132315993309021,2.170362949371338
61593.94921875,3862.634765625,473.70263671875,1.1405500173568726,2.214651107788086
60892.1796875,3830.382080078125,465.6424560546875,1.1350959539413452,2.177712917327881
61553.6171875,3847.1044921875,470.62554931640625,1.0934679508209229,2.1569631099700928
62026.078125,3748.76025390625,485.11102294921875,1.0838420391082764,2.128262996673584
64261.9921875,3877.65087890625,488.14886474609375,1.092079997062683,2.112962007522583
65992.8359375,4155.9921875,501.02032470703125,1.1423280239105225,2.1859500408172607
62210.171875,4054.32275390625,471.2569274902344,1.0893150568008423,2.1365909576416016
60692.265625,3970.181884765625,478.6431579589844,1.0883740186691284,2.1541988849639893
61393.6171875,4171.66357421875,485.90643310546875,1.0944969654083252,2.1668150424957275
60930.8359375,4087.903076171875,476.63311767578125,1.0842829942703247,2.1234350204467773
63039.82421875,4217.876953125,484.64508056640625,1.0951579809188843,2.144066095352173
60363.79296875,4131.10205078125,478.0250549316406,1.108093023300171,2.138777017593384
58482.38671875,3930.25732421875,449.00799560546875,0.9954519867897034,1.9132369756698608
60622.13671875,4287.31884765625,492.0155334472656,1.0588200092315674,1.9882190227508545
